TÍTULO DA TABELA,TÍTULO DA NOTA,LINK,DATA DE PUBLICAÇÃO,HORÁRIO DE PUBLICAÇÃO,DATA DE ATUALIZAÇÃO,HORÁRIO DE ATUALIZAÇÃO,ANO,MÊS,NÚMERO DA NOTA,CATEGORIA
Notas à Imprensa - Itamaraty,"Concessão de ""agrément"" ao embaixador da Espanha",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-ao-embaixador-da-espanha,24/05/2017,14h55,25/05/2017,12h28,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Concessão de ""agrément"" ao embaixador da Geórgia",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-ao-embaixador-da-georgia,24/05/2017,14h54,25/05/2017,12h21,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Atentado a bomba em Manchester,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atentado-a-bomba-em-manchester,23/05/2017,13h45,25/05/2017,12h15,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Salvaguardas da China contra importações de açúcar,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/salvaguardas-da-china-contra-importacoes-de-acucar,22/05/2017,22h59,25/05/2017,12h13,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Concessão de “agrément” ao embaixador do Brasil no México,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/agrementmexico2205,22/05/2017,21h06,25/05/2017,12h12,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Calendário de eventos entre 22 de maio e 28 de maio de 2017,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-22-de-maio-e-28-de-maio-de-2017,19/05/2017,22h10,19/05/2017,22h17,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Dia Mundial de Combate à Homofobia e à Transfobia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/dia-mundial-de-combate-a-homofobia-e-a-transfobia,17/05/2017,23h02,18/05/2017,15h22,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Lançamento de Míssil pela Coreia do Norte,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/20170516,17/05/2017,00h56,Data não disponível,Horário não disponível,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Ministro dos Negócios Estrangeiros da República do Senegal, Mankeur Ndiaye – Brasília, 21 de março de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-ministro-dos-negocios-estrangeiros-da-republica-do-senegal-mankeur-ndiaye-brasilia-21-de-marco-de-2013,16/05/2017,21h31,31/10/2022,17h40,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Concessão de ""agrément"" ao embaixador do Brasil em Trinidad e Tobago",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-ao-embaixador-do-brasil-em-trinidad-e-tobago,16/05/2017,17h51,17/05/2017,11h28,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Presidente do Governo da Federação Russa, Dmitri Medvedev – Brasília,19 a 21 de fevereiro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-presidente-do-governo-da-federacao-da-russia-dmitri-medvedev-brasilia-19-a-21-de-fevereiro-de-2013,15/05/2017,20h53,14/11/2018,20h39,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Atentado no Paquistão,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atentado-no-paquistao-1205,12/05/2017,21h28,15/05/2017,15h19,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Concessão de ""agrément"" à embaixadora do Brasil em Gana",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-a-embaixadora-do-brasil-em-gana,11/05/2017,16h04,11/05/2017,18h33,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Declaração do ministro Aloysio Nunes Ferreira sobre as eleições na França,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-do-ministro-aloysio-nunes-ferreira-sobre-as-eleicoes-na-franca,07/05/2017,19h35,08/05/2017,13h02,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Ministro das Relações Exteriores, Aloysio Nunes Ferreira, à Namíbia, Botsuana, Malawi, Moçambique e África do Sul – 8 a 15 de maio de 2017",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-das-relacoes-exteriores-aloysio-nunes-ferreira-a-namibia-botsuana-malawi-mocambique-e-africa-do-sul-8-a-15-de-maio-de-2017,05/05/2017,23h09,01/10/2018,21h27,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Calendário de eventos entre 08 de maio e 14 de maio de 2017,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-08-de-maio-a-14-de-maio-de-2017,05/05/2017,21h35,05/05/2017,21h57,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Mecanismo de Revisão Periódica Universal do Conselho de Direitos Humanos das Nações Unidas,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/mecanismo-de-revisao-periodica-universal-do-conselho-de-direitos-humanos-das-nacoes-unidas,05/05/2017,14h32,08/05/2017,16h03,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Comunicado sobre a situação na Venezuela,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-sobre-a-situacao-na-venezuela,05/05/2017,01h59,05/05/2017,12h31,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Primeiro-Ministro da Nova Zelândia, John Key - São Paulo e Brasília, 10 a 12 de março de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-primeiro-ministro-da-nova-zelandia-john-key-sao-paulo-e-brasilia-10-a-12-de-marco-de-2013,04/05/2017,21h14,31/10/2022,17h40,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Concessão de ""agrément"" ao embaixador do Reino da Tailândia",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-ao-embaixador-do-reino-da-tailandia,03/05/2017,22h22,03/05/2017,22h32,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita Oficial ao Brasil da Secretária-Executiva da Comunidade dos Países de Língua Portuguesa –  Brasília e Salvador, 2 a 5 de maio de 2017",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-oficial-ao-brasil-da-secretaria-executiva-da-comunidade-dos-paises-de-lingua-portuguesa-brasilia-e-salvador-2-a-5-de-maio-de-2017,03/05/2017,00h41,03/05/2017,12h36,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Comunicado sobre a Venezuela,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-sobre-a-venezuela-1,30/04/2017,23h56,02/05/2017,11h39,2017,Abril,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Reunião do Mecanismo de Consultas Políticas entre o Brasil e a Palestina – 2 de maio de 2017,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-do-mecanismo-de-consultas-politicas-entre-o-brasil-e-a-palestina-2-de-maio-de-2017,29/04/2017,00h05,04/07/2018,19h02,2017,Abril,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Calendário de eventos entre 1º e 7 de maio de 2017,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-1-e-7-de-maio-de-2017,28/04/2017,21h35,28/04/2017,21h46,2017,Abril,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita da Presidenta Dilma Rousseff a Moçambique – Maputo, 18 e 19 de outubro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-da-presidenta-dilma-rousseff-a-mocambique-maputo-18-e-19-de-outubro-de-2011,27/04/2017,22h33,31/10/2022,17h33,2017,Abril,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"VI Diálogo de Alto Nível Brasil-União Europeia em Direitos Humanos – Bruxelas, 27 de abril de 2017 – Comunicado Conjunto",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/vi-dialogo-de-alto-nivel-brasil-uniao-europeia-em-direitos-humanos-bruxelas-27-de-abril-de-2017-comunicado-conjunto,27/04/2017,21h31,27/04/2017,22h01,2017,Abril,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Secretário de Relações Exteriores dos Estados Unidos Mexicanos, José Antonio Meade Kuribreña – Brasília, 17 de maio de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-secretario-de-relacoes-exteriores-dos-estados-unidos-mexicanos-jose-antonio-meade-kuribrena,27/04/2017,20h27,31/10/2022,17h22,2017,Abril,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Concessão de ""agrément"" ao embaixador de Bangladesh",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-ao-embaixador-de-bangladesh,09/06/2017,18h07,09/06/2017,18h33,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Nota à imprensa dos relatores especiais do Conselho de Direitos Humanos da ONU e do relator especial da Comissão Interamericana de Direitos Humanos,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/nota-a-imprensa-dos-relatores-especiais-do-conselho-de-direitos-humanos-da-onu-e-do-relator-especial-da-comissao-interamericana-de-direitos-humanos,08/06/2017,21h02,12/06/2017,18h19,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"V Cúpula Brasil–União Europeia – Bruxelas, 3 e 4 de outubro de 2011 – Celulares da AIG",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/v-cupula-brasil-uniao-europeia-bruxelas-3-e-4-de-outubro-de-2011-celulares-da-aig,08/06/2017,16h41,31/10/2022,17h31,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita da Presidenta Dilma Rousseff à Bulgária – Sófia, 5 e 6 de outubro de 2011 – Lista de Hotéis",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-da-presidenta-dilma-rousseff-a-bulgaria-sofia-5-e-6-de-outubro-de-2011-lista-de-hoteis,08/06/2017,16h21,31/10/2022,17h31,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Morte de estudante de intercâmbio em Cuiabá,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/morte-de-estudante-de-intercambio-em-cuiaba,08/06/2017,15h56,31/10/2022,17h31,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Comitê de Fronteira Brasil-Guiana - Lethem, 5 e 6 de junho de 2017",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comite-de-fronteira-brasil-guiana,07/06/2017,19h48,10/08/2017,15h14,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Calendário de eventos entre 05 de junho e 11 de junho de 2017,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-05-de-junho-e-11-de-junho-de-2017,07/06/2017,18h00,07/06/2017,19h11,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Atentados no Irã,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atentados-no-ira,07/06/2017,15h35,07/06/2017,15h43,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Agressão policial contra manifestações pacíficas na Venezuela,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/agressao-policial-contra-manifestacoes-pacificas-na-venezuela,06/06/2017,20h03,08/06/2017,17h37,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Situação no Golfo e na Península Arábica,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/situacao-no-golfo-e-na-peninsula-arabica,06/06/2017,19h40,06/06/2017,21h46,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Atentados terroristas em Londres,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atentadosterroristasemlondres05062017,05/06/2017,21h38,08/06/2017,17h48,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Atentados em Kolofata, Cameroun",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atentados-em-kolofta-cameroun,05/06/2017,21h32,05/06/2017,21h41,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"V Cúpula do Fórum de Diálogo Índia, Brasil e África do Sul (IBAS) – Pretória, 18 de outubro de 2011",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/v-cupula-do-forum-de-dialogo-india-brasil-e-africa-do-sul-ibas-pretoria-18-de-outubro-de-2011,05/06/2017,19h49,31/10/2022,17h32,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Ministro de Estado das Relações Exteriores ao Haiti – Porto Príncipe, 2 e 3 de junho de 2017",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-de-estado-das-relacoes-exteriores-ao-haiti-porto-principe-2-e-3-de-junho-de-2017,02/06/2017,00h23,13/07/2018,14h31,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Declaração conjunta aprovada por ocasião da VI Cúpula Brasil–União Europeia - Brasília, 24 de janeiro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-aprovada-por-ocasiao-da-vi-cupula-brasil-uniao-europeia-brasilia-24-de-janeiro-de-2013,01/06/2017,22h20,31/10/2022,17h39,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Cúpula de Líderes do G20 – Hamburgo, Alemanha 7 e 8 de julho de 2017 – Credenciamento de imprensa",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/cupula-de-lideres-do-g20-hamburgo-alemanha-7-e-8-de-julho-de-2017-credenciamento-de-imprensa,01/06/2017,21h20,01/06/2017,21h36,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Mudança do Clima – nota conjunta do Ministério das Relações Exteriores e do Ministério do Meio Ambiente,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/mudanca-do-clima-nota-conjunta-do-ministerio-das-relacoes-exteriores-e-do-ministerio-do-meio-ambiente,01/06/2017,20h54,24/05/2019,22h06,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do ministro Aloysio Nunes Ferreira aos Estados Unidos – Washington, 2 de junho de 2017",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-aloysio-nunes-ferreira-aos-estados-unidos-washington-2-de-junho-de-2017,01/06/2017,14h33,22/05/2018,22h05,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Reunião de Chanceleres do Brasil e do México em Washington – 31 de maio de 2017,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reuniao-de-chanceleres-do-brasil-e-do-mexico-em-washington-31-de-maio-de-2017,31/05/2017,20h47,28/11/2017,18h54,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Ministro das Relações Exteriores à Venezuela - Caracas, 9 de fevereiro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-das-relacoes-exteriores-a-venezuela-caracas-9-de-fevereiro-de-2013,31/05/2017,20h34,31/05/2017,20h35,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Chanceler da República Bolivariana da Venezuela, Elías José Jaua Milano - Brasília, 9 de abril de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-chanceler-da-republica-bolivariana-da-venezuela-elias-jose-jaua-milano-brasilia-9-de-abril-de-2013,31/05/2017,20h27,31/10/2022,17h40,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Presidente da República Bolivariana da Venezuela, Nicolás Maduro Moros – Brasília, 9 de maio de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-presidente-da-republica-bolivariana-da-venezuela-nicolas-maduro-moros-brasilia-9-de-maio-de-2013,31/05/2017,20h06,31/10/2022,17h13,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Atentado no Afeganistão,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atentado-no-afeganistao31-05,31/05/2017,17h03,31/05/2017,17h37,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"I Cúpula CELAC-União Europeia –  Santiago do Chile, 26 e 27 de janeiro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/i-cupula-celac-uniao-europeia-santiago-do-chile-26-e-27-de-janeiro-de-2013,30/05/2017,18h51,31/10/2022,17h39,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Atos assinados por ocasião da  VI Cúpula Brasil-União Europeia – Brasília, 24 de janeiro de 2013",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-assinados-por-ocasiao-da-vi-cupula-brasil-uniao-europeia-brasilia-24-de-janeiro-de-2013,30/05/2017,17h34,31/10/2022,17h39,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Inundações e deslizamentos no Sri Lanka,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/inundacoes-e-deslizamentos-no-sri-lanka,29/05/2017,22h50,29/05/2017,22h52,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"I Reunião do Mecanismo de Coordenação Política Brasil-Argentina – Brasília, 30 de maio de 2017",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/i-reuniao-do-mecanismo-de-coordenacao-politica-brasil-argentina-brasilia-30-de-maio-de-2017,29/05/2017,21h54,23/06/2017,18h10,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"29ª Reunião de Consultas de Ministros das Relações Exteriores da OEA – Washington, 31 de maio de 2017",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/29-reuniao-de-consultas-de-ministros-das-relacoes-exteriores-da-oea-washington-31-de-maio-de-2017,29/05/2017,20h02,31/05/2017,21h32,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Grupo de países amigos das micro, pequenas e médias empresas na OMC",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/grupo-de-paises-amigos-das-micro-pequenas-e-medias-empresas-na-omc,26/05/2017,22h32,17/08/2017,13h37,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Nota à imprensa,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/nota-a-imprensa-cidh,26/05/2017,20h46,26/05/2017,20h47,2017,Maio,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Vice-Presidente e Ministro das Relações Exteriores da Guiana, Carl Greenidge, e do Ministro de Infraestrutura, David Patterson – Brasília, 28 de junho de 2017",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-vice-presidente-e-ministro-das-relacoes-exteriores-da-guiana-carl-greenidge-e-do-ministro-de-infraestrutura-david-patterson-brasilia-28-de-junho-de-2017,27/06/2017,15h08,10/08/2017,15h12,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Acidente no Paquistão,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/acidente-no-paquistao,26/06/2017,22h45,21/08/2017,17h30,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Deslizamento de terra na China,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/deslizamento-de-terra-na-china,26/06/2017,22h42,21/08/2017,17h26,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Resoluções aprovadas no Conselho de Direitos Humanos da ONU,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/resolucoes-aprovadas-no-conselho-de-direitos-humanos-da-onu,26/06/2017,22h38,28/06/2017,14h07,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Resolução do Conselho da OACI sobre o contencioso Brasil-Estados Unidos em relação a pilotos envolvidos em acidente no Brasil,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/resolucao-do-conselho-da-oaci-sobre-o-contencioso-brasil-estados-unidos-em-relacao-a-pilotos-envolvidos-em-acidente-no-brasil,26/06/2017,20h22,26/06/2017,20h25,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Calendário de eventos entre 15 e 30 de junho de 2017,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-15-e-30-de-junho-de-2017,23/06/2017,22h28,26/06/2017,20h18,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Eleição do Embaixador Silvio Albuquerque como perito do Comitê para a Eliminação da Discriminação Racial das Nações Unidas,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicao-do-embaixador-silvio-albuquerque-como-perito-do-comite-para-a-eliminacao-da-discriminacao-racial-das-nacoes-unidas,22/06/2017,21h49,22/06/2017,23h03,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Eleição de Flavia Piovesan como membro da Comissão Interamericana de Direitos Humanos (CIDH),https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicao-de-flavia-piovesan-como-membro-da-comissao-interamericana-de-direitos-humanos-cidh,22/06/2017,00h37,22/06/2017,14h25,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Incidente em Londres,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/incidente-em-londres,20/06/2017,19h20,21/06/2017,12h37,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Comunicado Conjunto da Reunião dos Chanceleres do BRICS em Pequim –  Pequim, China, 18 e 19 de junho de 2017 [Inglês]",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-da-reuniao-dos-chanceleres-do-brics-em-pequim-pequim-china-18-e-19-de-junho-de-2017-ingles,20/06/2017,15h48,Data não disponível,Horário não disponível,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Comunicado conjunto dos países afins sobre os resultados da XXIX reunião de consulta de ministros das Relações Exteriores da OEA,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-dos-paises-afins-sobre-os-resultados-da-xxix-reuniao-de-consulta-de-ministros-das-relacoes-exteriores-da-oea,20/06/2017,05h09,20/06/2017,14h39,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Falecimento de Helmut Kohl,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/falecimento-de-helmut-kohl,19/06/2017,13h44,19/06/2017,19h17,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Incêndio em Leiria,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/incendio-em-leiria,19/06/2017,00h49,19/06/2017,16h58,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Explosão em Bogotá,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/explosao-em-bogota,19/06/2017,00h48,Data não disponível,Horário não disponível,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Presidente da República à Noruega – Oslo, 22 e 23 de junho de 2017",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-presidente-da-republica-a-noruega-oslo-22-e-23-de-junho-de-2017,17/06/2017,13h31,28/12/2017,12h17,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Visita do Presidente da República à Rússia – Moscou, 20 e 21 de junho de 2017",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-presidente-da-republica-a-russia-moscou-20-e-21-de-junho-de-2017,17/06/2017,13h27,30/06/2017,19h13,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,1ª Rodada de Negociações entre os estados da EFTA e do MERCOSUL sobre um Acordo de Livre Comércio,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/1-rodada-de-negociacoes-entre-os-estados-da-efta-e-do-mercosul-sobre-um-acordo-de-livre-comercio,16/06/2017,22h42,19/06/2017,13h40,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Viagem do Presidente da República à Noruega – Oslo, 22 e 23 de junho de 2017 – Celulares da AIG",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/viagem-do-presidente-da-republica-a-noruega-oslo-22-e-23-de-junho-de-2017,16/06/2017,22h37,19/06/2017,13h18,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Viagem do Presidente da República à Rússia -  Moscou, 20 e 21 de junho de 2017 – Celulares da AIG",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/viagem-do-presidente-da-republica-a-russia-moscou-20-e-21-de-junho-de-2017-celular-da-aig,16/06/2017,22h31,19/06/2017,13h09,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,Calendário de eventos entre 19 e 25 de junho de 2017,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-19-e-25-de-junho-de-2017,16/06/2017,21h35,23/06/2017,22h42,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Concessão de ""agrément"" à embaixadora de Gana",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-a-embaixadora-de-gana,16/06/2017,20h28,16/06/2017,20h46,2017,Junho,N/A,Sem categoria
Notas à Imprensa - Itamaraty,"Assembleia-Geral da Organização dos Estados Americanos – Cancún, México, 19 a 21 de junho de 2017",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/assembleia-geral-da-organizacao-dos-estados-americanos-cancun-mexico-19-a-21-de-junho-de-2017,16/06/2017,15h56,20/11/2017,11h37,2017,Junho,N/A,Sem categoria
